playerID,birthYear,nameGiven,weight,height,bats,throws
kappehe01,1863,Henry,160,68,R,R
kappejo01,1857,Joseph,165,70,R,
karchma01,1967,Matthew Dean,245,76,R,R
kardopa01,1915,Paul Otto,210,78,R,R
kargeed01,1883,Edwin,185,71,L,L
karkoro01,1963,Ronald Joseph,210,73,R,R
karlan01,1914,Anton Andrew,175,73,R,R
karlobi01,1909,William John,190,73,R,R
karlsc01,1971,Randall Scott,195,74,L,L
karnsbi01,1875,William Arthur,,,L,L
karnsna01,1987,Nathan Alan,225,75,R,R
karnuja01,1976,Jason Andre,190,74,R,R
karowma01,1904,Martin Gregory,170,70,R,R
karpehe01,1917,Herbert,180,69,L,L
karpry01,1970,Ryan Jason,217,76,L,L
karrbe01,1893,Benjamin Joyce,175,72,L,R
karroer01,1967,Eric Peter,205,76,R,R
karsast01,1972,Stefan Andrew,210,75,R,R
karstje01,1982,Jeffrey Wayne,185,75,R,R
karstjo01,1893,John Gottlieb,175,71,L,R
kashita01,1971,Takashi,165,71,L,L
kaskoed01,1931,Edward Michael,180,72,R,R
katama01,1978,Matthew John,185,73,B,R
katolja01,1872,John,195,71,R,R
kattra01,1927,Raymond Frederick,190,74,R,R
katzbo01,1911,Robert Clyde,190,71,R,R
kauffbe01,1890,Benjamin Michael,157,68,L,L
kauffdi01,1888,Howard Richard,190,75,B,R
kaufmcu01,1957,Curt Gerrard,175,74,R,R
kaufmto01,1900,Anthony Charles,165,71,R,R
kavan01,,James,,,,
kavanch01,1891,Charles Hugh,165,69,R,R
kavanle01,1894,Leo Daniel,180,69,R,R
kavanma01,1891,Martin Joseph,187,72,R,R
kawakke01,1975,Kenshin,200,71,R,R
kawasmu01,1981,Munenori,175,71,L,R
kaybi01,1878,Walter Brocton,180,74,L,R
kayeju01,1976,Justin Malcolm,195,76,R,R
kazaked01,1920,Edward Terrance,175,72,R,R
kazante01,1934,Theodore Stanley,175,73,R,R
kazmase01,1984,Sean Frank,180,69,R,R
kazmisc01,1984,Scott Edward,185,72,L,L
keaglgr01,1971,Gregory Charles,185,73,R,R
kealest01,1947,Steven William,185,72,R,R
keanejo99,1911,John Joseph,165,70,R,R
kearnau01,1980,Austin Ryan,240,75,R,R
kearnbo01,1956,Robert Henry,190,72,R,R
kearnte01,1900,Edward Joseph,180,71,R,R
kearnto01,1860,Thomas J.,160,67,R,R
kearsed01,1916,Edward Paul,195,73,R,R
keased01,1863,Edward James,,,,
keatibo01,1862,Robert M.,190,76,L,L
keatich01,1891,Walter Francis,155,69,R,R
keatira01,1893,Raymond Herbert,185,71,R,R
keatlgr01,1953,Gregory Steven,200,74,R,R
keckca01,1899,Frank Joseph,170,71,R,R
keedypa01,1958,Charles Patrick,205,76,R,R
keefebo01,1882,Robert Francis,155,71,R,R
keefeda01,1897,David Edwin,165,69,L,R
keefege01,1867,George Washington,168,69,L,L
keefejo01,1867,John Thomas,,,,L
keefeti01,1857,Timothy John,185,70,R,R
keegabo01,1920,Robert Charles,207,74,R,R
keegaed01,1939,Edward Charles,165,75,R,R
keelebu01,1879,Burton Elwood,170,69,R,R
keelewi01,1872,William Henry,140,64,L,L
keelybo01,1909,Robert William,175,72,R,R
keenaji01,1858,James W.,186,70,R,R
keenaji02,1899,James William,155,67,L,L
keenaki01,1869,John M.,,,,R
keenbi01,1892,William Brown,181,72,R,R
keeneha01,1868,Joshua Harry,185,70,,R
keeneje01,1959,Jeffrey Bruce,170,72,L,R
keenejo01,1953,Joseph Donald,200,76,R,R
keenvi01,1899,Howard Victor,165,69,R,R
keerlge01,1847,George Henry,145,67,R,R
keeseji01,1902,James Ward,170,72,R,R
keetori01,1957,Rickey,190,74,R,R
keffefr01,1861,Charles Franklin,,,,
kehnch01,1921,Chester Lawrence,168,71,R,R
keifeka01,1891,Sherman Carl,,,B,L
keislra01,1976,Randy Dean,200,75,L,L
keistbi01,1871,William Hoffman,168,65,L,R
kekicmi01,1945,Michael Dennis,196,73,R,L
kelake01,1993,Keone Cole,230,73,R,R
kelbge01,1870,George Francis,,,L,L
kelihmi01,1890,Maurice Michael,175,72,L,L
kelleal01,1901,Alfred Henry,200,75,R,R
kellech01,1916,Charles Ernest,185,70,L,R
kelledi01,1940,Richard Anthony,174,71,R,L
kelledu01,1893,Albert Aloysius,180,67,,R
kellefr01,1916,Francis Eugene,195,73,R,R
kellefr02,1924,Frank William,185,74,R,R
kelleha01,1906,Harry Leroy,170,69,R,R
kelleha02,1914,Harold Joseph,165,72,R,R
kelleha03,1927,Harold Kefauver,200,73,L,R
kellejo01,1871,Joseph James,190,71,R,R
kellejo02,1893,John Patrick,150,71,R,R
kellekr01,1978,Kristopher Shane,225,74,R,R
kellemi01,1875,Michael Joseph,210,72,R,R
kellemi02,1947,Michael Dennis,176,69,R,R
kellere01,1909,Donald Stafford,185,72,R,R
kellero01,1943,Ronald Lee,200,74,R,R
kellesh01,1984,Shawn Andrew,220,74,R,R
kelleto01,1944,Thomas Henry,190,72,R,R
kellge01,1922,George Clyde,175,69,R,R
kellifr01,1899,Francis Mortiford,175,69,L,L
kellnal01,1924,Alexander Raymond,200,72,R,L
kellnwa01,1929,Walter Joseph,200,72,R,R
kelloal01,1886,Albert Clement,208,75,,L
kellobi01,1884,William Dearstyne,153,70,R,R
kellona01,1858,Nathaniel Monroe,175,69,L,R
kellsk01,1929,Everett Lee,160,69,R,R
kelluwi01,1876,Winford Ansley,190,70,B,L
kellybi01,,William J.,150,67,,
kellybi02,1886,William Joseph,183,72,R,R
kellybi03,1898,William Henry,190,72,R,R
kellybo01,1927,Robert Edward,180,72,R,R
kellybr01,1959,Bryan Keith,195,74,R,R
kellyca01,1989,Casey Patrick,215,75,R,R
kellych01,1862,Charles J.,,,R,R
kellydo01,1980,Donald Thomas,190,76,L,R
kellyed01,1888,Edward Leo,173,71,R,R
kellyge01,1895,George Lange,190,76,R,R
kellyhe01,1892,Herbert Barrett,160,69,L,L
kellyji01,1884,James Robert,180,70,L,R
kellyjo01,1859,John Francis,185,72,R,R
kellyjo02,1879,John Benedict,165,69,,
kellyjo03,1886,Joseph Henry,175,70,R,R
kellyjo04,1900,Joseph James,180,72,L,L
kellyjo05,1988,Joseph William,190,73,R,R
kellyke01,1979,Kenneth Alphonso,180,75,R,R
kellyki01,1857,Michael Joseph,170,70,R,R
kellyki02,1856,John O.,185,72,,
kellymi01,1902,Michael J.,178,73,R,R
kellymi02,1970,Michael Raymond,195,76,R,R
kellypa01,1944,Harold Patrick,185,73,L,L
kellypa02,1955,Dale Patrick,210,75,R,R
kellypa03,1967,Patrick Franklin,180,72,R,R
kellyre01,1884,Albert Michael,165,71,R,R
kellyre02,1899,Reynolds Joseph,183,72,R,R
kellyro01,1964,Roberto Conrado,180,74,R,R
kellyry01,1987,William Ryan,180,74,R,R
kellysp01,1884,R. B.,185,74,R,R
kellyto01,1950,Jay Thomas,188,71,L,L
kellyva01,1946,Van Howard,180,71,L,R
kelsebi01,1881,George William,150,70,R,R
kelsobi01,1940,William Eugene,215,76,R,R
keltnke01,1916,Kenneth Frederick,190,72,R,R
keltoda01,1979,David Wayne,200,75,R,R
keltyjo01,1871,John James,175,70,,
kemmebi01,1873,William Edward,195,74,R,R
kemmeru01,1930,Russell Paul,198,74,R,R
kemmlru01,1860,Rudolph,206,71,R,R
kemnedu01,1899,Herman John,175,70,R,R
kempma01,1984,Matthew Ryan,210,76,R,R
kempst01,1954,Steven F.,195,72,L,L
kendafr01,1949,Fred Lyn,185,73,R,R
kendaja01,1974,Jason Daniel,181,72,R,R
kendeal01,1937,Albert Daniel George,185,72,R,R
kendrho01,1983,Howard Joseph,220,71,R,R
kendrky01,1984,Kyle Rodney,210,75,R,R
kennaed01,1877,Edward Benninghaus,180,72,,R
kennaed02,1897,Edward Aloysius,150,67,R,R
kennead01,1976,Adam Thomas,195,71,L,R
kennear01,1916,Arthur Joseph,175,72,L,L
kennebi01,1918,William Gorman,175,73,L,L
kennebi02,1921,William Aulton,195,74,L,L
kennebo01,1920,Robert Daniel,193,74,R,R
kennebr01,1867,William Park,160,71,R,R
kennedo01,1853,Michael Joseph,185,69,R,R
kenneed01,1856,Edward,150,66,,
kenneed02,1861,William Edward,160,67,R,R
kenneia01,1984,Ian Patrick,200,72,R,R
kenneje01,1945,Gerald Tennyson,170,73,L,R
kenneji01,1946,James Earl,160,69,L,R
kenneji99,1862,James C.,,,,
kennejo01,1844,John J.,,,,
kennejo02,1926,John Irvin,175,70,R,R
kennejo03,1941,John Edward,185,72,R,R
kennejo04,1979,Joseph Darley,227,76,R,L
kenneju01,1950,Junior Raymond,175,71,R,R
kenneke99,1954,Kevin Curtis,195,74,R,R
kennemo01,1922,Montia Calvin,185,74,R,L
kennera01,1895,Raymond Lincoln,165,69,R,R
kennesn01,1878,Sherman Montgomery,165,70,B,R
kennete01,1865,Theodore A.,178,68,L,R
kennete02,1956,Terrance Edward,220,75,L,R
kenneve01,1907,Lloyd Vernon,175,72,L,R
kensilo01,1982,Logan French,190,73,R,R
kented01,1859,Edward C.,152,66,R,R
kentje01,1968,Jeffrey Franklin,185,73,R,R
kentma01,1885,Maurice Allen,168,72,R,R
kentst01,1978,Steven Patrick,170,71,B,L
kenwobi01,1886,William Jennings,165,67,B,R
kenwodi01,1941,Richard Lee,170,69,R,R
keougjo01,1946,Joseph William,185,72,L,L
keougma01,1934,Richard Martin,180,72,L,L
keougma02,1955,Matthew Lon,190,75,R,R
keplema01,1993,Maximilian,205,76,L,L
keppebo01,1982,Robert Griffin,215,77,R,R
keppije01,1980,Jeffrey Scott,185,72,R,R
kepshku01,1959,Kurt David,180,73,L,R
kerfech01,1963,Charles Patrick,225,78,R,R
keriagu01,1931,Constantine Nicholas,187,75,R,R
kerinjo01,1858,John Nelson,177,70,R,R
kerksbi01,1913,Wayman William,183,73,R,R
kerlior01,1891,Orie Milton,149,67,L,R
kernajo01,,Joseph,,,,
kernbi01,1933,William George,184,74,R,R
kernege01,1940,George Boyd,170,75,L,L
kernji01,1949,James Lester,185,77,R,R
kernsru01,1920,Russell Eldon,188,72,L,R
kerrbu01,1922,John Joseph,175,74,R,R
kerrdi01,1893,Richard Henry,155,67,L,L
kerrdo01,1882,John Jonas,190,70,B,R
kerrijo01,1954,Joseph Thomas,205,77,R,R
kerrjo01,1898,John Francis,158,68,R,R
kerrme01,1903,John Melville,155,71,L,L
kershcl01,1988,Clayton Edward,225,76,L,L
kershja01,1976,Jason Ashley,165,74,L,L
kerwida01,1874,Daniel Patrick,164,69,L,L
kessido01,1942,Donald Eulon,170,73,B,R
kessike01,1967,Robert Keith,185,74,B,R
kesslhe01,1847,Henry,144,70,R,R
kesteri01,1946,Richard Lee,190,72,R,R
ketchfr01,1875,Frederick L.,157,68,L,R
ketchgu01,1897,Augustus Franklin,170,69,R,R
ketteph01,1884,Philip,,,,R
keuchda01,1988,Dallas,210,75,L,L
keupphe01,1887,Henry John,185,73,L,L
keyji01,1961,James Edward,185,73,R,L
keysebr01,1966,Brian Lee,180,73,R,R
khalisa01,1963,Sam,170,71,R,R
kibbiho01,1903,Horace Kent,150,70,R,R
kibblja01,1892,John Westly,154,69,B,R
kickhmi01,1988,Michael Joseph,220,76,L,L
kidama01,1968,Masao,210,75,R,R
kieckda01,1961,Dana Ervin,180,75,R,R
kiefejo01,1899,Joseph William,190,71,R,R
kiefema01,1968,Mark Andrew,175,76,R,R
kiefest01,1960,Steven George,175,73,R,R
kieltbo01,1976,Robert Michael,225,73,B,R
kielyjo01,1964,John Francis,210,75,R,R
kielyle01,1929,Leo Patrick,180,74,L,L
kienzbi01,1862,William,166,68,L,L
kiermke01,1990,Kevin James,215,73,L,R
kiescbr01,1972,Michael Brooks,225,76,L,R
kiescro01,1987,Roger Keith,225,75,L,R
kigerma01,1980,Mark Winston,180,71,R,R
kilbybr01,1983,Brad Thomas,235,73,L,L
kildupe01,1893,Peter John,155,67,R,R
kileda01,1968,Darryl Andrew,185,77,R,R
kileyjo01,1859,John Frederick,147,67,L,L
kilgupa01,1962,Paul Nelson,175,73,L,L
kilhupa01,1890,Joseph Isadore,175,69,R,R
kilkemi01,1945,Michael David,175,75,R,L
killebi01,1887,William,170,70,R,R
killeev01,1936,Evans Henry,190,72,R,R
killefr01,1870,Frank Bissell,200,73,L,L
killeha01,1936,Harmon Clayton,195,72,R,R
killehe01,1872,Henry F.,150,69,,
killere01,1885,Wade,175,69,R,R
killied01,1876,Edwin Henry,170,71,L,L
killija01,1887,John William,165,71,R,R
kilroma01,1866,Matthew Aloysius,175,69,L,L
kilromi01,1869,Michael Joseph,180,71,R,R
kimbaco01,1985,Cole A.,240,75,R,R
kimbage01,1850,Eugene Boynton,160,70,,
kimbane01,1915,Newell Whitney,190,74,R,R
kimbeha01,1909,Harry Lydle,175,75,R,R
kimbesa01,1852,Samuel Jackson,165,70,R,R
kimbldi01,1915,Richard Lewis,160,69,L,R
kimbrcr01,1988,Craig Michael,220,71,R,R
kimby01,1979,Byung-Hyun,176,71,R,R
kimeha01,1898,Harold Lee,160,69,L,L
kimmbr01,1951,Bruce Edward,175,71,R,R
kimmiwa01,1897,Walter Lyons,174,71,R,R
kimsech01,1906,Clyde Elias,200,74,L,R
kimsu01,1977,Sun-Woo,180,74,R,R
kindaje01,1935,Gerald Donald,175,74,R,R
kindeel01,1914,Ellis Raymond,195,72,R,R
kinerra01,1922,Ralph McPherran,195,74,R,R
kingch01,1930,Charles Gilbert,190,74,R,R
kingcl01,1924,Clyde Edward,175,73,B,R
kingcu01,1970,Curtis Albert,200,77,R,R
kingdwe01,1900,Westcott William,148,68,R,R
kingemi01,1961,Michael Scott,180,72,L,L
kinger01,1964,Eric Steven,180,74,R,R
kingha01,1944,Harold,200,73,L,R
kingje01,1964,Jeffrey Wayne,175,73,R,R
kingji01,1932,James Hubert,185,72,L,R
kingke01,1969,Kevin Ray,170,76,L,L
kingle01,1894,Edward Lee,150,70,R,R
kingle02,1892,Edward Lee,160,68,R,R
kingly01,1907,Lynn Paul,165,69,L,R
kingma01,1849,Marshall Ney,176,69,,R
kingmbr01,1954,Brian Paul,200,74,R,R
kingmda01,1948,David Arthur,210,78,R,R
kingmha01,1892,Henry Lees,165,73,L,L
kingne01,1928,Nelson Joseph,185,78,R,R
kingra01,1974,Raymond Keith,225,73,L,L
kingsa01,1852,Samuel Warren,,72,,L
kingsge01,1976,Eugene Humphrey,190,75,B,R
kingsi01,1868,Charles Frederick,170,72,R,R
kingst01,1844,Stephen F.,175,69,,
kinkami01,1973,Michael Arthur,210,73,R,R
kinlowa01,1874,William Francis,,,,
kinnede01,1952,Dennis Paul,175,73,L,L
kinnejo01,1979,Joshua Thomas,220,72,R,R
kinnema01,1976,Matthew John,220,77,R,R
kinnewa01,1893,Walter William,186,74,L,L
kinnumi01,1958,Michael John,185,73,L,L
kinsebo01,1899,Robert Francis,165,69,L,R
kinseed01,1880,Edward William,175,73,R,R
kinsl01,1867,William H.,,,,
kinslia01,1982,Ian Michael,200,72,R,R
kinslto01,1866,Thomas F.,160,70,R,R
kintzbr01,1984,Brandon Lee,190,70,R,R
kinzema01,1963,Matthew Roy,210,74,R,R
kinziwa01,1857,Walter Henry,161,70,R,R
kinzyha01,1910,Harry Hersel,185,76,R,R
kipnija01,1987,Jason Michael,195,71,L,R
kippebo01,1964,Robert Wayne,200,74,R,L
kippeed01,1879,Edward August,180,70,R,R
kippeth01,1928,Thornton John,190,75,R,R
kippfr01,1931,Fred Leo,200,76,L,L
kirbycl01,1948,Clayton Laws,175,75,R,R
kirbyji01,1923,James Herschel,175,71,R,R
kirbyjo01,1865,John F.,172,68,,R
kirbyla01,1889,LaRue,185,72,B,R
kirbywa01,1964,Wayne Leonard,185,71,L,R
kirchmi01,1897,Michael Andrew,180,72,B,R
kirkbi01,1934,William Partlemore,165,72,L,L
kirkeja01,1888,Judson Fabian,195,72,L,R
kirklwi01,1934,Willie Charles,206,73,L,R
kirkmmi01,1986,Michael Scott,215,76,L,L
kirkped01,1944,Edgar Leon,195,71,L,R
kirkpen01,1884,Enos Claire,175,70,R,R
kirkto01,1927,Thomas Daniel,182,70,L,L
kirkwdo01,1949,Donald Paul,175,75,R,R
kirrejo01,1931,Joseph John,195,74,R,R
kirscha01,1887,Harry Louis,170,71,R,R
kiserga01,1968,Garland Routhard,190,75,L,L
kisher01,1918,Ernest Alexander,170,69,L,R
kisinru01,1876,Charles Samuel,190,72,R,R
kisonbr01,1950,Bruce Eugene,178,76,R,R
kissibi01,1871,William Francis,185,71,R,R
kitsoch01,1928,Christopher Anestos,165,69,B,R
kitsofr01,1869,Frank R.,165,71,L,R
kittlro01,1958,Ronald Dale,200,76,R,R
kittrma01,1869,Malachi Jeddidah,170,67,R,R
klaerhu01,1908,Hugo Emil,190,71,R,R
klagefr01,1943,Frederick Albert Antony,185,74,R,R
klassda01,1975,Daniel Victor,175,72,R,R
klausbi01,1928,William Joseph,160,69,L,R
klausbo01,1937,Robert Francis,170,70,R,R
klawial01,1889,Albert Hermann,187,71,R,R
klawito01,1958,Thomas Carl,190,74,R,L
kleeol01,1900,Ollie Chester,160,69,L,L
kleinch01,1904,Charles Herbert,185,72,L,R
kleinha01,1923,Harold John,193,74,L,L
kleinlo01,1918,Louis Frank,167,71,R,R
kleinnu01,1911,Norbert George,170,73,R,R
kleinph01,1989,Phil William,260,79,R,R
kleinre01,1877,John Peter,165,70,R,R
kleinte01,1899,Theodore Otto,170,72,R,L
klembi99,1874,William Joseph,157,65,,
klepfed01,1888,Edward Lloyd,185,72,R,R
kleskry01,1971,Ryan Anthony,220,75,L,L
kleveja01,1949,Jay Allen,190,74,R,R
kliemed01,1918,Edward Frederick,190,73,R,R
klimclo01,1939,Louis Stephen,180,71,L,R
klimkro01,1944,Ronald Bernard,190,74,R,R
klinebo01,1909,Robert George,200,75,R,R
klinebo02,1929,John Robert,179,72,R,R
klinero01,1932,Ronald Lee,205,75,R,R
klinest01,1947,Steven Jack,200,75,R,R
klinest02,1972,Steven James,200,74,B,L
klingbi01,1867,William,190,72,L,R
klingbo01,1908,Robert Harold,180,72,R,R
klingjo01,1875,John,160,69,R,R
klingjo02,1902,Joseph John,190,72,R,R
klingru01,1870,Rudolph A.,178,70,R,R
klingsc01,1971,Scott Edward,205,74,R,R
klinkjo01,1962,Joseph Charles,170,71,L,L
klippjo01,1927,John Calvin,173,73,R,R
klobefr01,1871,Frederick Augustus,190,71,L,L
kloppst01,1910,Stanley Harold,180,73,R,R
klozana01,1903,John Clarence,180,71,R,R
klubeco01,1986,Corey Scott,215,76,R,R
klugmjo01,1895,Josie,175,71,R,R
klumpel01,1906,Elmer Edward,184,72,R,R
klusmbi01,1865,William F.,185,70,R,R
kluszte01,1924,Theodore Bernard,225,74,L,L
kluttcl01,1917,Clyde Franklin,193,72,R,R
kluttmi01,1954,Gene Ellis,170,71,R,R
kmakjo01,1963,Joseph Robert,200,72,R,R
knabeot01,1884,Franz Otto,175,68,R,R
knackbr01,1969,Brent Bradley,185,75,R,R
knappch01,1953,Robert Christian,195,77,R,R
knaupco01,1889,Henry Antone,165,69,R,R
knausfr01,1868,Frank H.,170,70,L,L
knebeco01,1991,Corey Andrew,210,76,R,R
kneisru01,1899,Rudolph Frank,175,70,R,L
knellph01,1865,Philip Louis,154,67,R,L
kneppbo01,1954,Robert Wesley,195,75,L,L
kneppch01,1871,Charles,190,76,R,R
knerrlo01,1921,Wallace Luther,210,73,R,R
knetzel01,1885,Elmer Ellsworth,180,70,R,R
kniceal01,1955,Alan Lee,190,72,R,R
knickau01,1918,Austin Jay,185,71,R,R
knickbi01,1911,William Hart,170,71,R,R
knighbr01,1975,Brandon Michael,175,72,L,R
knighge01,1855,George Henry,,,,
knighja01,1895,Elmer Russell,175,72,L,R
knighjo01,1859,Jonah William,185,71,L,L
knighjo02,1885,John Wesley,180,74,R,R
knighlo01,1853,Alonzo P.,165,71,R,R
knighra01,1952,Charles Ray,185,73,R,R
knisepe01,1884,Peter Cole,185,69,R,R
knoblch01,1968,Edward Charles,175,69,R,R
knodemi01,1895,Kenneth Thomson,160,70,R,R
knodera01,1901,Robert Troxell,160,70,L,L
knoedju01,1980,Justin Joseph,210,74,R,R
knollhu01,1883,Oscar Edward,190,74,,R
knollpu01,1881,Charles Elmer,170,67,R,R
knoopbo01,1938,Robert Frank,170,73,R,R
knorrra01,1968,Randy Duane,205,74,R,R
knothfr01,1903,Wilfred Edgar,180,70,R,R
knothge01,1898,George Bertram,165,70,R,R
knotter01,1974,Eric James,188,72,L,L
knottga01,1977,Gary Everett,235,76,R,R
knottja01,1907,John Henry,200,74,R,R
knottjo01,1884,Joseph Steven,170,69,R,R
knottjo02,1978,Jonathan David,220,75,R,R
knoufed01,1867,Edward Augustine,160,,R,R
knowdja01,1855,Jacob Augustus,148,67,,
knowlbi01,1898,William Young,,70,R,R
knowlda01,1941,Darold Duane,180,72,L,L
knowlji01,1856,James,160,69,R,
knowlto01,1895,Thomas Herbert,178,71,B,R
knoxan01,1864,Andrew Jackson,,,R,R
knoxcl01,1902,Clifford Hiram,178,71,B,R
knoxjo01,1948,John Clinton,170,72,L,R
knudsgu01,1989,Guido Joel,185,73,R,R
knudsku01,1967,Kurt David,185,74,R,R
knudsma01,1960,Mark Richard,215,77,R,R
kobacni01,1935,Nicholas Nicholie,187,72,R,R
kobayma01,1974,Masahide,195,72,R,R
kobelke01,1953,Kevin Richard,180,72,R,L
koberje01,1988,Jeffrey Gilbert,190,74,R,R
kochal01,1938,Alan Goodman,195,76,R,R
kochba01,1923,Barnett,140,68,R,R
kochbi01,1974,William Christopher,218,75,R,R
kochebr01,1888,Bradley Wilson,188,71,R,R
koechdi01,1926,Richard Finlay,196,77,L,L
koegepe01,1947,Peter John,230,78,R,R
koehlbe01,1877,Bernard James,175,70,R,R
koehlpi01,1902,Horace Levering,165,70,R,R
koehlto01,1986,Thomas R.,235,75,R,R
koellbr01,1969,Brian Wayne,187,73,R,R
koenele01,1904,Leonard George,180,71,L,R
koenima01,1904,Mark Anthony,180,72,B,R
koeniwi01,1896,Willis Thomas,180,76,R,R
koestel01,1885,Elmer Joseph,175,73,R,R
kohlehe01,1852,Henry C.,,,,
kohlmjo01,1913,Joseph James,160,72,R,R
kohlmry01,1977,Ryan Lyle,195,74,R,R
kohnmi01,1986,Michael Thomas,200,74,R,R
kokosdi01,1928,Richard Jerome,170,68,L,L
kolbbr01,1973,Brandon Charles,190,73,R,R
kolbda01,1975,Daniel Lee,185,76,R,R
kolbed01,1880,Edward William,,,R,R
kolbga01,1940,Gary Alan,194,72,L,R
kollodo01,1918,Donald Martin,200,75,R,R
kolpra01,1894,Raymond Carl,187,70,R,R
kolseka01,1892,Karl Dickey,182,72,L,R
kolstha01,1935,Harold Everette,190,69,R,R
komater01,1987,Erik Jordan,175,70,L,L
kominsh01,1980,Shane Kenji,175,69,R,R
komiysa01,1965,Satoru,183,72,R,R
kommefr01,1886,Frederick Raymond,175,72,L,R
kommibr01,1961,Brad Lynn,202,74,R,R
konerpa01,1976,Paul Henry,220,74,R,R
koneted01,1885,Edward Joseph,195,74,R,R
koniedo01,1951,Douglas James,220,76,R,R
konikal01,1928,Alexander James,187,73,R,R
konnimi01,1889,Michael Aloysius,180,69,R,R
konopbr01,1919,Bruno Bruce,190,74,L,L
konstji01,1917,Casimir James,202,73,R,R
kontoge01,1985,George Nicholas,215,75,R,R
konusde01,1971,Dennis John,210,75,R,R
koober01,1892,Ernest Gerald,160,70,L,L
kooda01,1969,Dae-Sung,185,73,L,L
kooncca01,1940,Calvin Lee,185,73,R,R
kooncgr01,1975,Graham Clinton,220,76,L,L
koonsha01,1862,Harry M.,174,68,R,R
koosmje01,1942,Jerome Martin,205,74,R,L
kopacge01,1941,George Felix,195,73,L,L
kopfla01,1890,William Lorenz,160,69,B,R
kopfwa01,1899,Walter Henry,168,71,B,R
kopliho01,1938,Howard Dean,190,70,R,R
koplomi01,1976,Michael Paul,165,72,R,R
koppejo01,1930,Joseph,165,70,R,R
koppme01,1892,Merlin Henry,158,68,B,R
kopshge01,1896,George Karl,176,71,R,R
korchst01,1932,Stephen Joseph,205,73,R,R
korecbo01,1979,Robert John,185,71,R,R
koresar01,1886,Arthur Emil,167,69,R,R
koringe01,1946,George Eugene,210,75,R,R
koronjo01,1980,John Vincent,200,72,L,L
korwaji01,1874,James,181,73,R,L
koscoan01,1941,Andrew John,205,75,R,R
koshajo01,1982,Joseph Steven,230,76,L,L
koshocl01,1925,Clement John,165,64,R,R
koskibi01,1932,William John,185,76,R,R
koskico01,1973,Cordel Leonard,215,75,L,R
kosloda01,1920,George Bernard,180,71,L,L
kosloke01,1966,Kevin Craig,165,68,L,R
kosmami01,1917,Michael Thomas,160,69,R,R
kostajo01,1876,Joseph William,130,66,R,R
kostefr01,1905,Frederick Charles,165,70,L,L
kostrfr01,1937,Frank Jerry,190,74,R,R
kotchca01,1983,Casey John,220,75,L,L
kotsama01,1975,Mark Steven,220,72,L,L
kottage01,1983,George,200,72,L,R
koufasa01,1935,Sanford,210,74,R,L
koukajo01,1880,Joseph,160,68,R,R
koupalo01,1898,Louis Laddie,175,71,R,R
kouzmke01,1981,Kevin,210,73,R,R
kowalfa01,1908,Fabian Lorenz,185,71,R,R
kowitbr01,1969,Brian Mark,182,70,L,L
koyer01,1909,Ernest Anyz,200,72,R,R
kozaral01,1921,Albert Kenneth,173,69,R,R
kozlobe01,1980,Benjamin Anthony,220,78,L,L
kozmape01,1988,Peter Michael,190,72,R,R
krachjo01,1913,Joseph Peter,185,71,R,R
kraemjo01,1964,Joseph Wayne,185,74,L,L
kraftcl01,1887,Clarence Otto,190,72,R,R
krakajo01,1915,Joseph Victor Lawrence,203,73,L,L
kralija01,1935,John Francis,180,74,L,L
kralyst01,1929,Steve Charles,152,70,L,L
krameja01,1918,John Henry,190,74,R,R
kramera01,1960,Randall John,170,74,R,R
krameto01,1968,Thomas Joseph,185,72,B,R
kraneed01,1944,Edward Emil,205,75,L,L
krappge01,1887,Eugene Hamlet,165,67,R,R
kratzer01,1980,Erik Floyd,240,76,R,R
krausch01,1873,Charles Fredrick,,66,,R
krausha01,1888,Harry William,165,70,B,L
krausja01,1918,John William,190,76,R,L
krausle01,1912,Lewis Bernard,167,72,R,R
krausle02,1943,Lewis Bernard,175,72,R,R
krausma01,1987,Marc S.,245,74,L,R
kraveke01,1951,Kenneth Peter,185,74,L,L
kravida01,1930,Daniel,195,71,L,R
krawcra01,1959,Raymond Allen,184,73,R,R
kreegfr01,,Frank,,,,
kreevmi01,1908,Michael Andreas,168,67,R,R
krehmch01,1863,Charles L.,179,71,L,L
kreitmi01,1922,Albert Joseph,190,75,R,R
kreitra01,1885,Ralph Wesley,175,69,R,R
kremeji01,1965,James Edward,205,75,L,R
kremera01,1893,Remy Peter,190,73,R,R
kremmji01,1949,James Louis,175,72,L,L
krencwa01,1954,Wayne Richard,180,73,L,R
kressch01,1921,Charles Steven,190,72,L,L
kressre01,1905,Ralph,165,71,R,R
kretllo01,1921,Louis Henry,185,74,R,R
kreugri01,1948,Richard Allen,185,74,R,L
kreutch01,1964,Chadden Michael,190,74,B,R
kreutfr01,1939,Franklin James,175,73,R,L
krichpa01,1882,Paul Bernard,150,67,R,R
kriegbi01,1859,William Frederick,180,68,R,R
kriegku01,1926,Kurt Ferdinand,212,75,R,R
kristho01,1916,Howard Wilbur,175,73,L,R
krivdri01,1970,Rick Michael,180,73,R,L
krockgu01,1866,August H.,196,72,R,R
kroegjo01,1982,Joshua J.,230,75,L,L
kroenza01,1984,Zachary B.,215,74,R,L
krohru01,1886,Floyd Myron,186,74,L,L
krolia01,1991,Ian A.,210,73,L,L
krolja99,1936,John Thomas,175,71,R,R
krollga01,1941,Gary Melvin,220,78,R,R
